Label,Timestamp,RawValue
RELAX,125274,2175
RELAX,125275,2150
RELAX,125277,2172
RELAX,125278,2167
RELAX,125279,2171
RELAX,125280,2174
RELAX,125281,2173
RELAX,125282,2165
RELAX,125283,2155
RELAX,125284,2145
RELAX,125285,2137
RELAX,125286,2140
RELAX,125287,2155
RELAX,125288,2167
RELAX,125289,2183
RELAX,125290,2197
RELAX,125291,2210
RELAX,125292,2222
RELAX,125293,2226
RELAX,125294,2235
RELAX,125295,2235
RELAX,125296,2230
RELAX,125297,2233
RELAX,125298,2230
RELAX,125299,2230
RELAX,125300,2230
RELAX,125304,2226
RELAX,125305,2225
RELAX,125306,2224
RELAX,125307,2225
RELAX,125308,2224
RELAX,125309,2224
RELAX,125310,2224
RELAX,125311,2224
RELAX,125314,2219
RELAX,125315,2218
RELAX,125316,2215
RELAX,125317,2210
RELAX,125319,2203
RELAX,125321,2197
RELAX,125322,2193
RELAX,125324,2192
RELAX,125325,2192
RELAX,125326,2193
RELAX,125327,2195
RELAX,125328,2192
RELAX,125329,2186
RELAX,125330,2188
RELAX,125332,2162
RELAX,125333,2146
RELAX,125334,2127
RELAX,125336,2125
RELAX,125337,2133
RELAX,125338,2149
RELAX,125339,2169
RELAX,125340,2181
RELAX,125341,2195
RELAX,125342,2195
RELAX,125343,2203
RELAX,125344,2209
RELAX,125345,2211
RELAX,125347,2215
RELAX,125348,2215
RELAX,125350,2201
RELAX,125352,2192
RELAX,125353,2189
RELAX,125354,2179
RELAX,125355,2176
RELAX,125357,2166
RELAX,125358,2163
RELAX,125359,2161
RELAX,125360,2160
RELAX,125361,2160
RELAX,125362,2159
RELAX,125364,2155
RELAX,125366,2149
RELAX,125368,2142
RELAX,125369,2138
RELAX,125370,2134
RELAX,125371,2131
RELAX,125372,2128
RELAX,125374,2123
RELAX,125375,2122
RELAX,125377,2119
RELAX,125378,2122
RELAX,125379,2127
RELAX,125380,2129
RELAX,125381,2137
RELAX,125382,2146
RELAX,125384,2160
RELAX,125385,2160
RELAX,125386,2167
RELAX,125387,2169
RELAX,125388,2167
RELAX,125389,2161
RELAX,125390,2165
RELAX,125391,2160
RELAX,125392,2154
RELAX,125393,2146
RELAX,125394,2134
RELAX,125395,2130
RELAX,125396,2127
RELAX,125398,2113
RELAX,125399,2110
RELAX,125400,2101
RELAX,125401,2110
RELAX,125402,2113
RELAX,125403,2124
RELAX,125404,2131
RELAX,125405,2139
RELAX,125407,2151
RELAX,125408,2151
RELAX,125409,2155
RELAX,125410,2156
RELAX,125411,2151
RELAX,125413,2147
RELAX,125414,2149
RELAX,125415,2139
RELAX,125416,2137
RELAX,125417,2130
RELAX,125418,2128
RELAX,125419,2125
RELAX,125420,2119
RELAX,125421,2121
RELAX,125422,2113
RELAX,125423,2112
RELAX,125424,2109
RELAX,125425,2111
RELAX,125426,2111
RELAX,125427,2112
RELAX,125428,2119
RELAX,125429,2117
RELAX,125430,2119
RELAX,125431,2114
RELAX,125432,2117
RELAX,125434,2118
RELAX,125435,2118
RELAX,125436,2113
RELAX,125437,2111
RELAX,125438,2109
RELAX,125439,2109
RELAX,125440,2103
RELAX,125441,2097
RELAX,125442,2094
RELAX,125443,2090
RELAX,125444,2090
RELAX,125445,2096
RELAX,125446,2102
RELAX,125447,2107
RELAX,125448,2099
RELAX,125449,2122
RELAX,125450,2125
RELAX,125451,2125
RELAX,125453,2118
RELAX,125455,2117
RELAX,125456,2114
RELAX,125457,2117
RELAX,125458,2119
RELAX,125459,2120
RELAX,125460,2122
RELAX,125461,2123
RELAX,125462,2118
RELAX,125463,2121
RELAX,125464,2092
RELAX,125465,2114
RELAX,125466,2111
RELAX,125467,2113
RELAX,125468,2122
RELAX,125469,2112
RELAX,125470,2119
RELAX,125471,2112
RELAX,125472,2110
RELAX,125473,2103
RELAX,125474,2112
RELAX,125476,2106
RELAX,125477,2101
RELAX,125479,2118
RELAX,125480,2111
RELAX,125481,2086
RELAX,125482,2043
RELAX,125483,2112
RELAX,125485,2064
RELAX,125486,2082
RELAX,125487,2082
RELAX,125488,2098
RELAX,125489,2080
RELAX,125491,2064
RELAX,125492,2074
RELAX,125493,2055
RELAX,125494,2043
RELAX,125495,2039
RELAX,125496,2064
RELAX,125497,2079
RELAX,125500,2096
RELAX,125501,2096
RELAX,125502,2096
RELAX,125503,2055
RELAX,125504,2095
RELAX,125505,2096
RELAX,125506,2103
RELAX,125507,2112
RELAX,125508,2119
RELAX,125509,2124
RELAX,125510,2128
RELAX,125511,2129
RELAX,125512,2129
RELAX,125514,2097
RELAX,125515,2155
RELAX,125516,2131
RELAX,125517,2160
RELAX,125518,2133
RELAX,125519,2119
RELAX,125520,2128
RELAX,125521,2127
RELAX,125522,2122
RELAX,125523,2115
RELAX,125524,2112
RELAX,125525,2115
RELAX,125526,2110
RELAX,125527,2110
RELAX,125528,2107
RELAX,125529,2107
RELAX,125530,2098
RELAX,125532,2105
RELAX,125533,2109
RELAX,125534,2111
RELAX,125535,2085
RELAX,125536,2112
RELAX,125537,2113
RELAX,125538,2112
RELAX,125539,2110
RELAX,125540,2107
RELAX,125542,2106
RELAX,125543,2102
RELAX,125544,2097
RELAX,125546,2095
RELAX,125547,2092
RELAX,125548,2087
RELAX,125549,2081
RELAX,125550,2077
RELAX,125551,2074
RELAX,125552,2068
RELAX,125554,2054
RELAX,125555,2046
RELAX,125556,2039
RELAX,125557,2034
RELAX,125558,2033
RELAX,125559,2032
RELAX,125561,2037
RELAX,125562,2047
RELAX,125563,2064
RELAX,125564,2075
RELAX,125566,2096
RELAX,125567,2106
RELAX,125568,2109
RELAX,125569,2109
RELAX,125570,2111
RELAX,125571,2112
RELAX,125572,2110
RELAX,125573,2108
RELAX,125574,2106
RELAX,125575,2101
RELAX,125576,2096
RELAX,125577,2097
RELAX,125578,2097
RELAX,125579,2097
RELAX,125580,2096
RELAX,125581,2096
RELAX,125582,2093
RELAX,125583,2089
RELAX,125584,2082
RELAX,125585,2081
RELAX,125586,2079
RELAX,125588,2075
RELAX,125589,2067
RELAX,125591,2065
RELAX,125592,2064
RELAX,125593,2064
RELAX,125594,2063
RELAX,125596,2059
RELAX,125597,2058
RELAX,125598,2054
RELAX,125600,2046
RELAX,125601,2053
RELAX,125602,2042
RELAX,125603,2041
RELAX,125604,2033
RELAX,125605,2045
RELAX,125607,2034
RELAX,125608,2032
RELAX,125609,2030
RELAX,125611,2018
RELAX,125612,2007
RELAX,125613,2002
RELAX,125614,2003
RELAX,125615,2002
RELAX,125616,2010
RELAX,125617,2021
RELAX,125618,2027
RELAX,125620,2032
RELAX,125621,2029
RELAX,125622,2023
RELAX,125623,2016
RELAX,125625,2021
RELAX,125626,2027
RELAX,125627,2033
RELAX,125628,2036
RELAX,125629,2038
RELAX,125630,2044
RELAX,125631,2047
RELAX,125633,2058
RELAX,125634,2057
RELAX,125636,2047
RELAX,125637,2045
RELAX,125639,2046
RELAX,125640,2035
RELAX,125641,2034
RELAX,125642,2032
RELAX,125643,2027
RELAX,125645,2025
RELAX,125646,2021
RELAX,125648,2017
RELAX,125649,2017
RELAX,125650,2015
RELAX,125651,2015
RELAX,125652,2021
RELAX,125654,2015
RELAX,125655,2026
RELAX,125656,2027
RELAX,125657,2029
RELAX,125658,2027
RELAX,125659,2022
RELAX,125660,2026
RELAX,125661,2021
RELAX,125662,2016
RELAX,125663,2007
RELAX,125664,2000
RELAX,125665,1998
RELAX,125666,1991
RELAX,125667,1989
RELAX,125669,1983
RELAX,125670,1982
RELAX,125672,1988
RELAX,125673,1995
RELAX,125675,1998
RELAX,125676,1989
RELAX,125677,1988
RELAX,125678,1985
RELAX,125679,1975
RELAX,125680,1978
RELAX,125681,1979
RELAX,125682,1985
RELAX,125685,2005
RELAX,125686,2003
RELAX,125687,2007
RELAX,125688,2014
RELAX,125689,2017
RELAX,125690,2019
RELAX,125691,2019
RELAX,125692,2017
RELAX,125693,2016
RELAX,125694,2012
RELAX,125695,2018
RELAX,125696,2010
RELAX,125697,2015
RELAX,125698,2015
RELAX,125699,2015
RELAX,125700,2015
RELAX,125701,2014
RELAX,125702,2013
RELAX,125703,2011
RELAX,125704,2012
RELAX,125705,2009
RELAX,125706,2007
RELAX,125708,2000
RELAX,125709,2000
RELAX,125710,1997
RELAX,125711,1993
RELAX,125714,1994
RELAX,125715,1990
RELAX,125716,1994
RELAX,125717,1987
RELAX,125718,1984
RELAX,125719,1981
RELAX,125720,1984
RELAX,125721,1984
RELAX,125722,1986
RELAX,125723,1990
RELAX,125724,1997
RELAX,125725,1999
RELAX,125727,2000
RELAX,125728,2003
RELAX,125729,1991
RELAX,125730,1984
RELAX,125731,1987
RELAX,125732,1977
RELAX,125733,1973
RELAX,125734,1959
RELAX,125735,1942
RELAX,125736,1922
RELAX,125737,1919
RELAX,125738,1925
RELAX,125740,1921
RELAX,125741,1968
RELAX,125742,1984
RELAX,125743,2001
RELAX,125745,2047
RELAX,125746,2029
RELAX,125747,2025
RELAX,125749,2030
RELAX,125750,2032
RELAX,125751,2047
RELAX,125752,2018
RELAX,125753,2019
RELAX,125754,1985
RELAX,125755,2012
RELAX,125756,2009
RELAX,125757,2014
RELAX,125758,2011
RELAX,125759,2003
RELAX,125760,2011
RELAX,125761,2010
RELAX,125762,2013
RELAX,125763,2013
RELAX,125765,1969
RELAX,125766,2000
RELAX,125767,2000
RELAX,125768,1997
RELAX,125769,1991
RELAX,125771,1986
RELAX,125773,1983
RELAX,125775,1982
RELAX,125777,2011
RELAX,125778,1979
RELAX,125779,1983
RELAX,125780,1987
RELAX,125781,2015
RELAX,125782,1985
RELAX,125783,1978
RELAX,125784,1974
RELAX,125786,1975
RELAX,125787,1974
RELAX,125788,1984
RELAX,125790,1984
RELAX,125791,1993
RELAX,125792,1993
RELAX,125793,1995
RELAX,125794,1993
RELAX,125795,1999
RELAX,125796,1987
RELAX,125797,1995
RELAX,125798,1985
RELAX,125799,1995
RELAX,125800,2000
RELAX,125801,2018
RELAX,125802,2012
RELAX,125803,2017
RELAX,125805,2014
RELAX,125806,2010
RELAX,125807,2005
RELAX,125808,2000
RELAX,125809,2000
RELAX,125810,2000
RELAX,125811,1999
RELAX,125812,1999
RELAX,125813,2000
RELAX,125816,1986
RELAX,125818,1981
RELAX,125819,1977
RELAX,125822,1975
RELAX,125823,1975
RELAX,125824,1978
RELAX,125827,1978
RELAX,125828,1977
RELAX,125829,1977
RELAX,125830,1978
RELAX,125831,1974
RELAX,125833,1963
RELAX,125834,1962
RELAX,125835,1961
RELAX,125836,1961
RELAX,125837,1957
RELAX,125838,1958
RELAX,125839,1955
RELAX,125840,1963
RELAX,125843,1977
RELAX,125844,1979
RELAX,125845,1984
RELAX,125846,1984
RELAX,125848,1984
RELAX,125849,1985
RELAX,125850,1987
RELAX,125851,1991
RELAX,125852,1989
RELAX,125853,1987
RELAX,125854,1985
RELAX,125855,1983
RELAX,125856,1980
RELAX,125857,1981
RELAX,125858,1984
RELAX,125859,1988
RELAX,125860,1991
RELAX,125861,1995
RELAX,125864,1993
RELAX,125865,1991
RELAX,125866,1994
RELAX,125867,1994
RELAX,125868,1991
RELAX,125869,1994
RELAX,125870,1991
RELAX,125873,1989
RELAX,125874,1986
RELAX,125875,1986
RELAX,125876,1981
RELAX,125877,1973
RELAX,125878,1971
RELAX,125879,1974
RELAX,125880,1978
RELAX,125881,1981
RELAX,125883,1978
RELAX,125884,1982
RELAX,125885,1984
RELAX,125886,1983
RELAX,125889,1984
RELAX,125890,1985
RELAX,125891,1984
RELAX,125892,1989
RELAX,125893,1986
RELAX,125894,1991
RELAX,125895,1987
RELAX,125896,1987
RELAX,125897,1984
RELAX,125898,1981
RELAX,125899,1971
RELAX,125900,1968
RELAX,125902,1964
RELAX,125903,1967
RELAX,125904,1974
RELAX,125905,1979
RELAX,125907,1991
RELAX,125908,2000
RELAX,125909,1999
RELAX,125910,2000
RELAX,125911,2002
RELAX,125912,2003
RELAX,125913,2000
RELAX,125914,2000
RELAX,125917,1990
RELAX,125918,1985
RELAX,125920,1974
RELAX,125921,1971
RELAX,125922,1968
RELAX,125923,1967
RELAX,125924,1968
RELAX,125925,1969
RELAX,125926,1969
RELAX,125927,1971
RELAX,125928,1968
RELAX,125929,1968
RELAX,125930,1973
RELAX,125931,1968
RELAX,125932,1974
RELAX,125933,1969
RELAX,125934,1968
RELAX,125935,1967
RELAX,125936,1967
RELAX,125937,1963
RELAX,125938,1966
RELAX,125939,1971
RELAX,125940,1983
RELAX,125941,1983
RELAX,125942,1986
RELAX,125943,1989
RELAX,125944,1999
RELAX,125945,1997
RELAX,125946,1996
RELAX,125947,2000
RELAX,125948,1994
RELAX,125949,1989
RELAX,125950,1988
RELAX,125951,1984
RELAX,125952,1984
RELAX,125953,1978
RELAX,125954,1979
RELAX,125956,1975
RELAX,125957,1968
RELAX,125958,1963
RELAX,125960,1957
RELAX,125961,1962
RELAX,125962,1952
RELAX,125964,1955
RELAX,125965,1955
RELAX,125968,1963
RELAX,125969,1963
RELAX,125970,1967
RELAX,125971,1967
RELAX,125972,1965
RELAX,125973,1967
RELAX,125974,1968
RELAX,125975,1963
RELAX,125976,1968
RELAX,125978,1966
RELAX,125979,1962
RELAX,125980,1965
RELAX,125981,1955
RELAX,125984,1948
RELAX,125985,1941
RELAX,125986,1946
RELAX,125987,1937
RELAX,125988,1934
RELAX,125990,1939
RELAX,125991,1942
RELAX,125994,1958
RELAX,125995,1936
RELAX,125996,1945
RELAX,125997,1965
RELAX,125998,1965
RELAX,126000,1958
RELAX,126001,1972
RELAX,126003,1968
RELAX,126004,1966
RELAX,126005,1967
RELAX,126006,1954
RELAX,126007,1953
RELAX,126008,1955
RELAX,126009,1952
RELAX,126010,1936
RELAX,126013,1941
RELAX,126015,1942
RELAX,126016,1923
RELAX,126019,1946
RELAX,126020,1975
RELAX,126021,1967
RELAX,126022,1961
RELAX,126023,1961
RELAX,126024,1965
RELAX,126027,1963
RELAX,126029,1957
RELAX,126030,1958
RELAX,126031,1951
RELAX,126032,1924
RELAX,126033,1947
RELAX,126034,1943
RELAX,126035,1938
RELAX,126036,1935
RELAX,126037,1930
RELAX,126038,1932
RELAX,126039,1931
RELAX,126040,1935
RELAX,126041,1931
RELAX,126042,1918
RELAX,126043,1942
RELAX,126044,1927
RELAX,126045,1925
RELAX,126048,1931
RELAX,126050,1934
RELAX,126051,1934
RELAX,126052,1926
RELAX,126053,1919
RELAX,126054,1919
RELAX,126055,1920
RELAX,126056,1922
RELAX,126057,1911
RELAX,126058,1929
RELAX,126059,1931
RELAX,126060,1939
RELAX,126061,1936
RELAX,126063,1942
RELAX,126064,1941
RELAX,126069,1933
RELAX,126070,1927
RELAX,126071,1921
RELAX,126072,1925
RELAX,126073,1925
RELAX,126075,1933
RELAX,126076,1936
RELAX,126077,1939
RELAX,126079,1942
RELAX,126080,1942
RELAX,126081,1941
RELAX,126082,1941
RELAX,126083,1939
RELAX,126084,1963
RELAX,126087,1927
RELAX,126088,1923
RELAX,126089,1921
RELAX,126090,1923
RELAX,126091,1927
RELAX,126092,1927
RELAX,126095,1936
RELAX,126096,1936
RELAX,126097,1937
RELAX,126098,1939
RELAX,126099,1943
RELAX,126100,1947
RELAX,126101,1944
RELAX,126102,1945
RELAX,126104,1936
RELAX,126105,1938
RELAX,126106,1936
RELAX,126109,1921
RELAX,126110,1919
RELAX,126111,1917
RELAX,126113,1927
RELAX,126114,1933
RELAX,126115,1937
RELAX,126117,1945
RELAX,126118,1950
RELAX,126119,1951
RELAX,126122,1939
RELAX,126123,1930
RELAX,126124,1915
RELAX,126125,1904
RELAX,126126,1899
RELAX,126127,1898
RELAX,126128,1898
RELAX,126129,1898
RELAX,126130,1901
RELAX,126131,1902
RELAX,126132,1904
RELAX,126133,1907
RELAX,126134,1919
RELAX,126135,1918
RELAX,126136,1925
RELAX,126137,1926
RELAX,126140,1942
RELAX,126141,1936
RELAX,126142,1938
RELAX,126143,1934
RELAX,126144,1936
RELAX,126145,1933
RELAX,126146,1935
RELAX,126147,1931
RELAX,126148,1925
RELAX,126149,1926
RELAX,126150,1925
RELAX,126151,1931
RELAX,126152,1931
RELAX,126153,1936
RELAX,126154,1935
RELAX,126155,1936
RELAX,126156,1936
RELAX,126157,1935
RELAX,126158,1934
RELAX,126159,1927
RELAX,126163,1905
RELAX,126164,1903
RELAX,126165,1900
RELAX,126166,1901
RELAX,126167,1897
RELAX,126168,1902
RELAX,126170,1903
RELAX,126171,1902
RELAX,126172,1902
RELAX,126173,1901
RELAX,126174,1894
RELAX,126175,1897
RELAX,126176,1898
RELAX,126177,1893
RELAX,126179,1890
RELAX,126180,1892
RELAX,126181,1898
RELAX,126182,1894
RELAX,126183,1891
RELAX,126185,1893
RELAX,126188,1888
RELAX,126189,1887
RELAX,126190,1889
RELAX,126191,1889
RELAX,126193,1887
RELAX,126194,1882
RELAX,126195,1874
RELAX,126196,1872
RELAX,126197,1873
RELAX,126198,1887
RELAX,126199,1890
RELAX,126200,1900
RELAX,126201,1904
RELAX,126202,1911
RELAX,126205,1914
RELAX,126206,1920
RELAX,126207,1919
RELAX,126208,1915
RELAX,126211,1904
RELAX,126212,1904
RELAX,126214,1899
RELAX,126215,1891
RELAX,126216,1894
RELAX,126217,1889
RELAX,126218,1891
RELAX,126219,1891
RELAX,126220,1886
RELAX,126221,1887
RELAX,126222,1890
RELAX,126223,1886
RELAX,126224,1890
RELAX,126225,1891
RELAX,126226,1893
RELAX,126227,1893
RELAX,126228,1887
RELAX,126229,1886
RELAX,126230,1878
RELAX,126231,1878
RELAX,126232,1875
RELAX,126233,1874
RELAX,126234,1874
RELAX,126235,1881
RELAX,126236,1882
RELAX,126237,1878
RELAX,126238,1888
RELAX,126239,1879
RELAX,126240,1877
RELAX,126241,1872
RELAX,126242,1869
RELAX,126244,1869
RELAX,126245,1872
RELAX,126246,1874
RELAX,126247,1881
RELAX,126248,1883
RELAX,126250,1889
RELAX,126251,1895
RELAX,126252,1897
RELAX,126253,1891
RELAX,126254,1893
RELAX,126255,1891
RELAX,126256,1889
RELAX,126257,1887
RELAX,126258,1886
RELAX,126259,1885
RELAX,126260,1889
RELAX,126261,1889
RELAX,126262,1884
RELAX,126263,1882
RELAX,126264,1879
RELAX,126265,1872
RELAX,126266,1865
RELAX,126267,1872
RELAX,126268,1856
RELAX,126269,1887
RELAX,126270,1872
RELAX,126271,1881
RELAX,126272,1919
RELAX,126273,1901
RELAX,126274,1925
RELAX,126275,1907
RELAX,126277,1906
RELAX,126278,1907
RELAX,126279,1907
RELAX,126280,1904
RELAX,126281,1904
RELAX,126282,1903
RELAX,126283,1883
RELAX,126284,1909
RELAX,126285,1904
RELAX,126286,1910
RELAX,126289,1917
RELAX,126290,1909
RELAX,126291,1910
RELAX,126292,1904
RELAX,126293,1905
RELAX,126294,1906
RELAX,126296,1906
RELAX,126297,1902
RELAX,126298,1901
RELAX,126299,1891
RELAX,126300,1904
RELAX,126301,1894
RELAX,126303,1902
RELAX,126305,1919
RELAX,126306,1929
RELAX,126309,1936
RELAX,126310,1936
RELAX,126311,1936
RELAX,126312,1937
RELAX,126313,1936
RELAX,126314,1917
RELAX,126315,1935
RELAX,126316,1931
RELAX,126317,1931
RELAX,126318,1927
RELAX,126319,1925
RELAX,126321,1919
RELAX,126322,1923
RELAX,126323,1920
RELAX,126324,1905
RELAX,126325,1910
RELAX,126327,1911
RELAX,126329,1911
RELAX,126330,1907
RELAX,126331,1906
RELAX,126332,1904
RELAX,126333,1907
RELAX,126334,1905
RELAX,126335,1904
RELAX,126336,1907
RELAX,126337,1907
RELAX,126338,1906
RELAX,126339,1904
RELAX,126340,1905
RELAX,126341,1903
RELAX,126342,1903
RELAX,126343,1901
RELAX,126345,1904
RELAX,126346,1904
RELAX,126348,1905
RELAX,126349,1904
RELAX,126350,1904
RELAX,126351,1895
RELAX,126352,1891
RELAX,126353,1891
RELAX,126354,1887
RELAX,126355,1889
RELAX,126356,1887
RELAX,126357,1879
RELAX,126358,1869
RELAX,126359,1861
RELAX,126361,1863
RELAX,126362,1869
RELAX,126364,1879
RELAX,126365,1886
RELAX,126366,1889
RELAX,126367,1887
RELAX,126368,1890
RELAX,126370,1891
RELAX,126372,1899
RELAX,126373,1904
RELAX,126374,1907
RELAX,126375,1908
RELAX,126378,1920
RELAX,126379,1921
RELAX,126380,1924
RELAX,126381,1927
RELAX,126382,1964
RELAX,126383,1933
RELAX,126384,1929
RELAX,126385,1932
RELAX,126386,1936
RELAX,126387,1937
RELAX,126388,1947
RELAX,126389,1950
RELAX,126390,1945
RELAX,126391,1936
RELAX,126392,1927
RELAX,126394,1911
RELAX,126395,1904
RELAX,126397,1895
RELAX,126398,1894
RELAX,126399,1895
RELAX,126400,1902
RELAX,126401,1903
RELAX,126402,1904
RELAX,126403,1904
RELAX,126404,1905
RELAX,126405,1910
RELAX,126406,1915
RELAX,126407,1922
RELAX,126408,1920
RELAX,126409,1913
RELAX,126410,1918
RELAX,126411,1911
RELAX,126412,1903
RELAX,126413,1888
RELAX,126414,1890
RELAX,126415,1883
RELAX,126416,1879
RELAX,126418,1884
RELAX,126419,1882
RELAX,126420,1884
RELAX,126421,1885
RELAX,126422,1885
RELAX,126423,1889
RELAX,126424,1888
RELAX,126425,1890
RELAX,126428,1873
RELAX,126429,1875
RELAX,126431,1877
RELAX,126432,1879
RELAX,126433,1878
RELAX,126434,1876
RELAX,126435,1870
RELAX,126436,1859
RELAX,126437,1855
RELAX,126438,1856
RELAX,126439,1857
RELAX,126441,1871
RELAX,126442,1872
RELAX,126443,1885
RELAX,126445,1891
RELAX,126446,1892
RELAX,126447,1894
RELAX,126448,1895
RELAX,126449,1892
RELAX,126450,1891
RELAX,126451,1885
RELAX,126452,1880
RELAX,126453,1872
RELAX,126454,1871
RELAX,126455,1869
RELAX,126456,1870
RELAX,126458,1862
RELAX,126459,1861
RELAX,126460,1862
RELAX,128683,1939
RELAX,128684,1941
RELAX,128685,1947
RELAX,128686,1953
RELAX,128687,1943
RELAX,128688,1962
RELAX,128689,1955
RELAX,128692,1943
RELAX,128693,1950
RELAX,128694,1966
RELAX,128695,1964
RELAX,128696,1956
RELAX,128697,1957
RELAX,128698,1984
RELAX,128699,1963
RELAX,128700,1959
RELAX,128701,1935
RELAX,128702,1968
RELAX,128703,1961
RELAX,128704,1954
RELAX,128705,1950
RELAX,128706,1968
RELAX,128707,1951
RELAX,128708,1930
RELAX,128709,1921
RELAX,128710,1919
RELAX,128711,1921
RELAX,128712,1928
RELAX,128713,1968
RELAX,128714,1957
RELAX,128715,1954
RELAX,128716,1982
RELAX,128717,1968
RELAX,128719,1978
RELAX,128720,1981
RELAX,128721,1993
RELAX,128722,1983
RELAX,128723,1990
RELAX,128725,1981
RELAX,128726,1978
RELAX,128727,1973
RELAX,128728,1969
RELAX,128729,1970
RELAX,128730,1987
RELAX,128731,1962
RELAX,128732,1958
RELAX,128733,1954
RELAX,128734,1951
RELAX,128735,1923
RELAX,128736,1939
RELAX,128737,1937
RELAX,128739,1961
RELAX,128741,1943
RELAX,128742,1946
RELAX,128743,1950
RELAX,128744,1957
RELAX,128745,1959
RELAX,128746,1966
RELAX,128747,1969
RELAX,128748,1974
RELAX,128749,1975
RELAX,128751,1973
RELAX,128752,1972
RELAX,128753,1969
RELAX,128754,1969
RELAX,128755,1963
RELAX,128756,1969
RELAX,128761,1961
RELAX,128762,1951
RELAX,128763,1952
RELAX,128764,1949
RELAX,128765,1945
RELAX,128768,1949
RELAX,128769,1947
RELAX,128770,1950
RELAX,128771,1950
RELAX,128772,1948
RELAX,128773,1947
RELAX,128774,1948
RELAX,128775,1947
RELAX,128776,1949
RELAX,128777,1946
RELAX,128778,1942
RELAX,128779,1938
RELAX,128780,1936
RELAX,128781,1936
RELAX,128782,1935
RELAX,128783,1934
RELAX,128784,1931
RELAX,128785,1927
RELAX,128786,1925
RELAX,128787,1918
RELAX,128788,1911
RELAX,128790,1909
RELAX,128791,1915
RELAX,128792,1916
RELAX,128793,1927
RELAX,128794,1936
RELAX,128795,1943
RELAX,128796,1951
RELAX,128799,1955
RELAX,128800,1954
RELAX,128801,1943
RELAX,128802,1951
RELAX,128803,1947
RELAX,128806,1978
RELAX,128807,1989
RELAX,128808,2000
RELAX,128809,2003
RELAX,128810,2003
RELAX,128812,1997
RELAX,128813,1993
RELAX,128814,1988
RELAX,128815,1982
RELAX,128816,1974
RELAX,128817,1972
RELAX,128818,1970
RELAX,128819,1967
RELAX,128820,1967
RELAX,128821,1957
RELAX,128822,1957
RELAX,128823,1954
RELAX,128824,1950
RELAX,128825,1951
RELAX,128826,1950
