Label,Timestamp,RawValue
RELAX,495207,1742
RELAX,495210,1742
RELAX,495211,1744
RELAX,495212,1744
RELAX,495213,1745
RELAX,495214,1744
RELAX,495215,1747
RELAX,495216,1748
RELAX,495217,1747
RELAX,495218,1749
RELAX,495219,1745
RELAX,495220,1747
RELAX,495221,1749
RELAX,495222,1749
RELAX,495223,1749
RELAX,495224,1751
RELAX,495225,1756
RELAX,495228,1755
RELAX,495229,1764
RELAX,495230,1762
RELAX,495231,1761
RELAX,495232,1763
RELAX,495235,1758
RELAX,495236,1759
RELAX,495237,1759
RELAX,495238,1760
RELAX,495239,1760
RELAX,495240,1759
RELAX,495241,1761
RELAX,495242,1762
RELAX,495243,1763
RELAX,495244,1764
RELAX,495245,1765
RELAX,495246,1767
RELAX,495247,1770
RELAX,495248,1769
RELAX,495249,1775
RELAX,495250,1773
RELAX,495251,1775
RELAX,495252,1776
RELAX,495253,1778
RELAX,495254,1779
RELAX,495255,1780
RELAX,495256,1783
RELAX,495257,1786
RELAX,495258,1787
RELAX,495259,1789
RELAX,495261,1789
RELAX,495262,1787
RELAX,495263,1793
RELAX,495264,1797
RELAX,495265,1801
RELAX,495267,1799
RELAX,495268,1799
RELAX,495269,1797
RELAX,495270,1803
RELAX,495271,1803
RELAX,495272,1799
RELAX,495273,1790
RELAX,495274,1795
RELAX,495277,1786
RELAX,495278,1805
RELAX,495279,1771
RELAX,495280,1776
RELAX,495281,1806
RELAX,495282,1802
RELAX,495283,1804
RELAX,495284,1809
RELAX,495287,1823
RELAX,495288,1822
RELAX,495289,1824
RELAX,495290,1837
RELAX,495291,1839
RELAX,495293,1867
RELAX,495294,1853
RELAX,495295,1847
RELAX,495296,1857
RELAX,495297,1849
RELAX,495298,1846
RELAX,495299,1849
RELAX,495300,1850
RELAX,495302,1849
RELAX,495303,1847
RELAX,495304,1847
RELAX,495305,1856
RELAX,495306,1841
RELAX,495307,1840
RELAX,495308,1842
RELAX,495309,1844
RELAX,495310,1841
RELAX,495311,1841
RELAX,495313,1845
RELAX,495314,1821
RELAX,495315,1840
RELAX,495316,1835
RELAX,495317,1836
RELAX,495319,1854
RELAX,495320,1856
RELAX,495321,1855
RELAX,495322,1855
RELAX,495323,1858
RELAX,495324,1856
RELAX,495325,1857
RELAX,495332,1872
RELAX,495334,1873
RELAX,495335,1869
RELAX,495336,1873
RELAX,495337,1891
RELAX,495338,1875
RELAX,495339,1873
RELAX,495340,1874
RELAX,495341,1872
RELAX,495342,1874
RELAX,495343,1875
RELAX,495345,1879
RELAX,495346,1881
RELAX,495347,1876
RELAX,495348,1887
RELAX,495350,1891
RELAX,495351,1894
RELAX,495352,1898
RELAX,495354,1901
RELAX,495355,1903
RELAX,495356,1904
RELAX,495357,1906
RELAX,495360,1917
RELAX,495361,1919
RELAX,495363,1925
RELAX,495364,1927
RELAX,495365,1927
RELAX,495366,1929
RELAX,495367,1929
RELAX,495368,1933
RELAX,495369,1935
RELAX,495370,1935
RELAX,495371,1935
RELAX,495372,1933
RELAX,495373,1930
RELAX,495374,1933
RELAX,495377,1936
RELAX,495378,1943
RELAX,495379,1950
RELAX,495380,1955
RELAX,495381,1961
RELAX,495382,1968
RELAX,495383,1969
RELAX,495386,1981
RELAX,495387,1981
RELAX,495388,1984
RELAX,495389,1983
RELAX,495390,1982
RELAX,495391,1984
RELAX,495392,1983
RELAX,495393,1983
RELAX,495394,1979
RELAX,495395,1980
RELAX,495396,1984
RELAX,495397,1988
RELAX,495398,2000
RELAX,495399,2000
RELAX,495400,2004
RELAX,495401,2001
RELAX,495402,2006
RELAX,495403,2010
RELAX,495404,2016
RELAX,495405,2016
RELAX,495406,2022
RELAX,495407,2032
RELAX,495408,2035
RELAX,495409,2047
RELAX,495410,2047
RELAX,495411,2061
RELAX,495412,2059
RELAX,495413,2063
RELAX,495414,2061
RELAX,495415,2069
RELAX,495416,2071
RELAX,495417,2069
RELAX,495418,2071
RELAX,495419,2073
RELAX,495420,2078
RELAX,495421,2075
RELAX,495422,2078
RELAX,495423,2080
RELAX,495424,2080
RELAX,495425,2083
RELAX,495426,2086
RELAX,495427,2090
RELAX,495428,2092
RELAX,495429,2096
RELAX,495430,2102
RELAX,495431,2103
RELAX,495432,2111
RELAX,495433,2112
RELAX,495434,2117
RELAX,495436,2128
RELAX,495437,2130
RELAX,495438,2129
RELAX,495439,2133
RELAX,495440,2143
RELAX,495441,2148
RELAX,495442,2155
RELAX,495443,2160
RELAX,495444,2163
RELAX,495445,2174
RELAX,495446,2179
RELAX,495447,2186
RELAX,495448,2192
RELAX,495449,2194
RELAX,495450,2194
RELAX,495451,2207
RELAX,495452,2215
RELAX,495453,2222
RELAX,495454,2224
RELAX,495455,2226
RELAX,495456,2230
RELAX,495457,2239
RELAX,495458,2242
RELAX,495459,2250
RELAX,495460,2244
RELAX,495461,2251
RELAX,495462,2257
RELAX,495463,2269
RELAX,495464,2278
RELAX,495465,2288
RELAX,495468,2313
RELAX,495469,2320
RELAX,495470,2323
RELAX,495471,2333
RELAX,495472,2331
RELAX,495473,2340
RELAX,495474,2351
RELAX,495475,2354
RELAX,495478,2373
RELAX,495479,2380
RELAX,495480,2383
RELAX,495481,2387
RELAX,495482,2397
RELAX,495483,2406
RELAX,495484,2416
RELAX,495485,2428
RELAX,495486,2437
RELAX,495487,2449
RELAX,495489,2474
RELAX,495490,2479
RELAX,495491,2484
RELAX,495492,2494
RELAX,495493,2499
RELAX,495494,2501
RELAX,495496,2512
RELAX,495497,2522
RELAX,495498,2533
RELAX,495499,2544
RELAX,495500,2558
RELAX,495501,2559
RELAX,495502,2559
RELAX,495503,2587
RELAX,495505,2608
RELAX,495506,2618
RELAX,495507,2624
RELAX,495508,2625
RELAX,495509,2640
RELAX,495510,2654
RELAX,495511,2660
RELAX,495512,2670
RELAX,495513,2675
RELAX,495514,2683
RELAX,495515,2669
RELAX,495516,2695
RELAX,495517,2704
RELAX,495518,2704
RELAX,495520,2715
RELAX,495521,2721
RELAX,495523,2736
RELAX,495524,2752
RELAX,495525,2754
RELAX,495526,2755
RELAX,495527,2767
RELAX,495528,2775
RELAX,495529,2797
RELAX,495530,2818
RELAX,495531,2799
RELAX,495532,2804
RELAX,495533,2821
RELAX,495534,2835
RELAX,495535,2875
RELAX,495536,2849
RELAX,495537,2880
RELAX,495538,2871
RELAX,495539,2881
RELAX,495540,2887
RELAX,495541,2896
RELAX,495542,2902
RELAX,495543,2902
RELAX,495544,2921
RELAX,495545,2913
RELAX,495546,2939
RELAX,495547,2931
RELAX,495548,2986
RELAX,495549,2969
RELAX,495550,2971
RELAX,495551,2979
RELAX,495552,2990
RELAX,495553,2992
RELAX,495554,3005
RELAX,495555,3012
RELAX,495556,3054
RELAX,495557,3029
RELAX,495558,3053
RELAX,495559,3033
RELAX,495560,3053
RELAX,495561,3071
RELAX,495565,3143
RELAX,495567,3139
RELAX,495568,3152
RELAX,495569,3152
RELAX,495570,3157
RELAX,495571,3164
RELAX,495572,3120
RELAX,495573,3165
RELAX,495575,3187
RELAX,495576,3200
RELAX,495577,3201
RELAX,495578,3210
RELAX,495579,3214
RELAX,495580,3221
RELAX,495581,3228
RELAX,495582,3232
RELAX,495583,3241
RELAX,495584,3234
RELAX,495587,3229
RELAX,495588,3225
RELAX,495589,3223
RELAX,495590,3223
RELAX,495591,3226
RELAX,495592,3233
RELAX,495593,3237
RELAX,495594,3246
RELAX,495595,3262
RELAX,495596,3279
RELAX,495597,3297
RELAX,495598,3312
RELAX,495599,3326
RELAX,495600,3335
RELAX,495601,3343
RELAX,495602,3345
RELAX,495603,3344
RELAX,495604,3343
RELAX,495605,3341
RELAX,495607,3342
RELAX,495609,3342
RELAX,495610,3343
RELAX,495611,3343
RELAX,495612,3344
RELAX,495613,3343
RELAX,495614,3342
RELAX,495615,3344
RELAX,495616,3343
RELAX,495617,3344
RELAX,495618,3342
RELAX,495619,3335
RELAX,495620,3334
RELAX,495621,3333
RELAX,495622,3334
RELAX,495623,3333
RELAX,495626,3335
RELAX,495627,3331
RELAX,495628,3333
RELAX,495629,3333
RELAX,495630,3327
RELAX,495631,3332
RELAX,495632,3329
RELAX,495635,3318
RELAX,495637,3315
RELAX,495639,3312
RELAX,495640,3306
RELAX,495641,3316
RELAX,495642,3312
RELAX,495643,3311
RELAX,495644,3311
RELAX,495646,3311
RELAX,495649,3306
RELAX,495650,3302
RELAX,495651,3301
RELAX,495652,3301
RELAX,495653,3297
RELAX,495654,3295
RELAX,495655,3287
RELAX,495656,3284
RELAX,495657,3275
RELAX,495659,3277
RELAX,495660,3274
RELAX,495661,3269
RELAX,495662,3274
RELAX,495663,3268
RELAX,495664,3266
RELAX,495665,3265
RELAX,495666,3255
RELAX,495667,3259
RELAX,495668,3255
RELAX,495669,3249
RELAX,495670,3246
RELAX,495671,3237
RELAX,495672,3230
RELAX,495673,3218
RELAX,495674,3211
RELAX,495675,3206
RELAX,495676,3205
RELAX,495677,3206
RELAX,495678,3206
RELAX,495679,3203
RELAX,495680,3210
RELAX,495681,3206
RELAX,495682,3207
RELAX,495683,3204
RELAX,495684,3205
RELAX,495685,3203
RELAX,495688,3181
RELAX,495689,3182
RELAX,495690,3170
RELAX,495691,3168
RELAX,495692,3154
RELAX,495693,3147
RELAX,495694,3142
RELAX,495695,3136
RELAX,495696,3137
RELAX,495697,3131
RELAX,495698,3132
RELAX,495699,3139
RELAX,495700,3141
RELAX,495701,3145
RELAX,495702,3139
RELAX,495704,3133
RELAX,495705,3122
RELAX,495706,3109
RELAX,495707,3105
RELAX,495708,3091
RELAX,495709,3089
RELAX,495710,3088
RELAX,495711,3079
RELAX,495712,3083
RELAX,495713,3082
RELAX,495714,3065
RELAX,495716,3058
RELAX,495717,3051
RELAX,495718,3033
RELAX,495719,3021
RELAX,495720,3015
RELAX,495721,3010
RELAX,495722,3018
RELAX,495723,3022
RELAX,495724,3023
RELAX,495726,3030
RELAX,495727,3028
RELAX,495728,3029
RELAX,495729,3024
RELAX,495730,3020
RELAX,495732,3011
RELAX,495733,3018
RELAX,495734,2998
RELAX,495735,2992
RELAX,495736,2985
RELAX,495738,2971
RELAX,495739,2965
RELAX,495740,2960
RELAX,495741,2956
RELAX,495742,2949
RELAX,495743,2945
RELAX,495744,2943
RELAX,495745,2939
RELAX,495746,2934
RELAX,495747,2925
RELAX,495748,2927
RELAX,495749,2920
RELAX,495751,2910
RELAX,495752,2906
RELAX,495753,2898
RELAX,495754,2895
RELAX,495755,2890
RELAX,495756,2876
RELAX,495757,2874
RELAX,495758,2881
RELAX,495759,2885
RELAX,495760,2879
RELAX,495761,2871
RELAX,495762,2875
RELAX,495763,2841
RELAX,495764,2898
RELAX,495765,2864
RELAX,495766,2896
RELAX,495767,2849
RELAX,495768,2854
RELAX,495769,2836
RELAX,495770,2839
RELAX,495771,2828
RELAX,495772,2846
RELAX,495773,2832
RELAX,495774,2832
RELAX,495775,2835
RELAX,495776,2849
RELAX,495777,2818
RELAX,495778,2819
RELAX,495779,2815
RELAX,495780,2811
RELAX,495781,2821
RELAX,495782,2803
RELAX,495783,2846
RELAX,495784,2796
RELAX,495785,2797
RELAX,495786,2790
RELAX,495787,2784
RELAX,495788,2779
RELAX,495789,2771
RELAX,495790,2766
RELAX,495791,2768
RELAX,495792,2750
RELAX,495793,2767
RELAX,495794,2729
RELAX,495795,2719
RELAX,495796,2705
RELAX,495797,2706
RELAX,495799,2723
RELAX,495800,2727
RELAX,495801,2758
RELAX,495802,2704
RELAX,495803,2702
RELAX,495804,2702
RELAX,495805,2694
RELAX,495806,2688
RELAX,495807,2687
RELAX,495808,2703
RELAX,495809,2678
RELAX,495810,2671
RELAX,495811,2661
RELAX,495813,2640
RELAX,495814,2640
RELAX,495816,2624
RELAX,495818,2611
RELAX,495820,2609
RELAX,495821,2594
RELAX,495822,2587
RELAX,495823,2583
RELAX,495824,2559
RELAX,495825,2559
RELAX,495826,2559
RELAX,495827,2553
RELAX,495828,2545
RELAX,495829,2544
RELAX,495830,2541
RELAX,495831,2535
RELAX,495832,2530
RELAX,495833,2526
RELAX,495834,2522
RELAX,495837,2505
RELAX,495838,2501
RELAX,495839,2495
RELAX,495840,2489
RELAX,495841,2482
RELAX,495844,2464
RELAX,495846,2454
RELAX,495847,2449
RELAX,495848,2445
RELAX,495850,2436
RELAX,495851,2432
RELAX,495852,2423
RELAX,495853,2420
RELAX,495854,2416
RELAX,495855,2411
RELAX,495856,2404
RELAX,495857,2401
RELAX,495858,2399
RELAX,495859,2394
RELAX,495860,2395
RELAX,495861,2389
RELAX,495862,2388
RELAX,495863,2386
RELAX,495864,2383
RELAX,495865,2383
RELAX,495866,2377
RELAX,495867,2371
RELAX,495868,2367
RELAX,495869,2363
RELAX,495870,2356
RELAX,495871,2351
RELAX,495872,2347
RELAX,495873,2338
RELAX,495874,2336
RELAX,495875,2334
RELAX,495878,2319
RELAX,495881,2303
RELAX,495882,2300
RELAX,495883,2297
RELAX,495884,2293
RELAX,495885,2293
RELAX,495886,2290
RELAX,495887,2291
RELAX,495888,2285
RELAX,495890,2277
RELAX,495891,2269
RELAX,495892,2267
RELAX,495894,2256
RELAX,495895,2254
RELAX,495897,2243
RELAX,495898,2240
RELAX,495899,2236
RELAX,495900,2230
RELAX,495903,2207
RELAX,495904,2203
RELAX,495905,2192
RELAX,495906,2183
RELAX,495907,2173
RELAX,495909,2159
RELAX,495910,2156
RELAX,495911,2157
RELAX,495912,2159
RELAX,495913,2155
RELAX,495914,2159
RELAX,495915,2160
RELAX,495916,2155
RELAX,495917,2147
RELAX,495918,2146
RELAX,495919,2138
RELAX,495921,2125
RELAX,495923,2112
RELAX,495924,2113
RELAX,495925,2100
RELAX,495926,2096
RELAX,495928,2091
RELAX,495929,2089
RELAX,495930,2085
RELAX,495931,2083
RELAX,495932,2078
RELAX,495934,2075
RELAX,495935,2067
RELAX,495937,2061
RELAX,495938,2058
RELAX,495939,2047
RELAX,495940,2042
RELAX,495941,2042
RELAX,495942,2034
RELAX,495945,2021
RELAX,495946,2023
RELAX,495947,2019
RELAX,495948,2015
RELAX,495950,2003
RELAX,495951,2000
RELAX,495952,1998
RELAX,495953,1993
RELAX,495954,1987
RELAX,495955,1985
RELAX,495956,1979
RELAX,495957,1971
RELAX,495958,1969
RELAX,495959,1967
RELAX,495960,1963
RELAX,495961,1959
RELAX,495962,1956
RELAX,495965,1947
RELAX,495967,1936
RELAX,495968,1936
RELAX,495969,1930
RELAX,495970,1926
RELAX,495971,1919
RELAX,495972,1916
RELAX,495973,1916
RELAX,495974,1907
RELAX,495975,1904
RELAX,495976,1904
RELAX,495978,1904
RELAX,495979,1898
RELAX,495980,1895
RELAX,495981,1890
RELAX,495982,1883
RELAX,495983,1873
RELAX,495984,1866
RELAX,495985,1858
RELAX,495986,1857
RELAX,495987,1861
RELAX,495988,1855
RELAX,495989,1855
RELAX,495990,1851
RELAX,495991,1850
RELAX,495992,1846
RELAX,495993,1872
RELAX,495995,1843
RELAX,495996,1840
RELAX,495998,1840
RELAX,495999,1827
RELAX,496001,1827
RELAX,496002,1826
RELAX,496004,1801
RELAX,496005,1802
RELAX,496006,1799
RELAX,496008,1808
RELAX,496009,1776
RELAX,496012,1811
RELAX,496013,1791
RELAX,496014,1765
RELAX,496015,1771
RELAX,496016,1756
RELAX,496017,1742
RELAX,496018,1729
RELAX,496019,1727
RELAX,496021,1750
RELAX,496022,1735
RELAX,496023,1731
RELAX,496024,1735
RELAX,496025,1728
RELAX,496026,1714
RELAX,496027,1705
RELAX,496028,1742
RELAX,496029,1739
RELAX,496030,1736
RELAX,496031,1730
RELAX,496032,1730
RELAX,496034,1719
RELAX,496035,1715
RELAX,496036,1714
RELAX,496038,1707
RELAX,496039,1702
RELAX,496040,1697
RELAX,496041,1677
RELAX,496042,1690
RELAX,496043,1683
RELAX,496044,1714
RELAX,496045,1679
RELAX,496046,1677
RELAX,496047,1675
RELAX,496048,1659
RELAX,496049,1664
RELAX,496050,1648
RELAX,496051,1654
RELAX,496052,1681
RELAX,496053,1649
RELAX,496054,1648
RELAX,496055,1647
RELAX,496057,1648
RELAX,496058,1646
RELAX,496059,1644
RELAX,496060,1646
RELAX,496061,1643
RELAX,496062,1638
RELAX,496063,1638
RELAX,496064,1634
RELAX,496065,1631
RELAX,496066,1626
RELAX,496067,1622
RELAX,496068,1619
RELAX,496069,1617
RELAX,496070,1616
RELAX,496072,1611
RELAX,496073,1605
RELAX,496074,1600
RELAX,496075,1598
RELAX,496076,1597
RELAX,496077,1595
RELAX,496078,1595
RELAX,496079,1598
RELAX,496080,1599
RELAX,496081,1598
RELAX,496082,1599
RELAX,496083,1597
RELAX,496084,1594
RELAX,496085,1586
RELAX,496086,1584
RELAX,496088,1578
RELAX,496089,1570
RELAX,496090,1567
RELAX,496091,1565
RELAX,496092,1568
RELAX,496093,1570
RELAX,496094,1571
RELAX,496095,1570
RELAX,496096,1568
RELAX,496099,1573
RELAX,496100,1572
RELAX,496101,1574
RELAX,496102,1573
RELAX,496103,1572
RELAX,496104,1570
RELAX,496106,1567
RELAX,496107,1566
RELAX,496108,1562
RELAX,496109,1560
RELAX,496110,1557
RELAX,496111,1565
RELAX,496112,1566
RELAX,496113,1567
RELAX,496114,1567
RELAX,496115,1569
RELAX,496116,1572
RELAX,496117,1566
RELAX,496122,1535
RELAX,496123,1535
RELAX,496124,1535
RELAX,496125,1535
RELAX,496126,1535
RELAX,496127,1535
RELAX,496128,1535
RELAX,496129,1535
RELAX,496130,1535
RELAX,496131,1535
RELAX,496132,1535
RELAX,496133,1553
RELAX,496134,1554
RELAX,496135,1552
RELAX,496136,1553
RELAX,496137,1535
RELAX,496138,1535
RELAX,496139,1535
RELAX,496142,1535
RELAX,496143,1535
RELAX,496144,1535
RELAX,496145,1535
RELAX,496146,1554
RELAX,496147,1553
RELAX,496148,1535
RELAX,496149,1557
RELAX,496150,1558
RELAX,496151,1558
RELAX,496152,1558
RELAX,496153,1560
RELAX,496155,1555
RELAX,496156,1554
RELAX,496157,1555
RELAX,496158,1557
RELAX,496159,1558
RELAX,496160,1556
RELAX,496161,1555
RELAX,496162,1554
RELAX,496163,1553
RELAX,496164,1556
RELAX,496167,1535
RELAX,496168,1535
RELAX,496169,1535
RELAX,496170,1535
RELAX,496171,1535
RELAX,496172,1535
RELAX,496173,1535
RELAX,496174,1535
RELAX,496175,1535
RELAX,496176,1535
RELAX,496177,1535
RELAX,496178,1535
RELAX,496181,1535
RELAX,496182,1535
RELAX,496183,1535
RELAX,496184,1535
RELAX,496185,1535
RELAX,496186,1535
RELAX,496187,1553
RELAX,496188,1561
RELAX,496189,1557
RELAX,496190,1555
RELAX,496191,1557
RELAX,496192,1556
RELAX,496193,1556
RELAX,496194,1555
RELAX,496195,1557
RELAX,496196,1557
RELAX,496197,1556
RELAX,496198,1557
RELAX,496199,1558
RELAX,496200,1559
RELAX,496201,1563
RELAX,496202,1562
RELAX,496203,1562
RELAX,496204,1559
RELAX,496205,1558
RELAX,496206,1554
RELAX,496207,1554
RELAX,496208,1554
RELAX,496209,1535
RELAX,496210,1535
RELAX,496211,1554
RELAX,496212,1561
RELAX,496213,1562
RELAX,496217,1571
RELAX,496218,1574
RELAX,496219,1574
RELAX,496220,1574
RELAX,496221,1574
RELAX,496222,1574
RELAX,496223,1575
RELAX,496224,1577
RELAX,496226,1577
RELAX,496227,1573
RELAX,496228,1567
RELAX,496229,1575
RELAX,496230,1572
RELAX,496231,1579
RELAX,496233,1575
RELAX,496234,1570
RELAX,496236,1573
RELAX,496239,1564
RELAX,496240,1565
RELAX,496241,1563
RELAX,496242,1562
RELAX,496243,1570
RELAX,496244,1570
RELAX,496245,1577
RELAX,496246,1576
RELAX,496247,1574
RELAX,496248,1577
RELAX,496251,1570
RELAX,496252,1565
RELAX,496253,1558
RELAX,496254,1571
RELAX,496255,1571
RELAX,496257,1584
RELAX,496258,1584
RELAX,496259,1576
RELAX,496260,1586
RELAX,496261,1586
RELAX,496262,1616
RELAX,496263,1616
RELAX,496264,1590
RELAX,496266,1609
RELAX,496267,1585
RELAX,496269,1584
RELAX,496270,1583
RELAX,496272,1581
RELAX,496273,1579
RELAX,496274,1581
RELAX,496275,1577
RELAX,496276,1578
RELAX,496277,1570
RELAX,496278,1583
RELAX,496279,1584
RELAX,496280,1585
RELAX,496281,1584
RELAX,496283,1583
RELAX,496286,1577
RELAX,496287,1575
RELAX,496288,1607
RELAX,496289,1578
RELAX,496290,1578
RELAX,496291,1578
RELAX,496292,1535
RELAX,496293,1578
RELAX,496295,1591
RELAX,496296,1575
RELAX,496297,1577
RELAX,496298,1579
RELAX,496299,1579
RELAX,496300,1600
RELAX,496301,1579
RELAX,496305,1575
RELAX,496306,1575
RELAX,496307,1575
RELAX,496308,1578
RELAX,496310,1581
RELAX,496311,1582
RELAX,496312,1584
RELAX,496313,1581
RELAX,496314,1582
RELAX,496315,1583
RELAX,496317,1582
RELAX,496318,1581
RELAX,496319,1584
RELAX,496320,1583
RELAX,496321,1581
RELAX,496322,1583
RELAX,498537,1984
RELAX,498538,1981
RELAX,498539,1982
RELAX,498540,1979
RELAX,498541,1977
RELAX,498542,1975
RELAX,498543,1975
RELAX,498544,1975
RELAX,498545,1972
RELAX,498546,1968
RELAX,498548,1972
RELAX,498549,1974
RELAX,498550,1968
RELAX,498551,1968
RELAX,498552,1963
RELAX,498553,1962
RELAX,498554,1961
RELAX,498555,1959
RELAX,498556,1953
RELAX,498557,1954
RELAX,498560,1953
RELAX,498561,1951
RELAX,498562,1947
RELAX,498563,1948
RELAX,498564,1946
RELAX,498565,1947
RELAX,498566,1946
RELAX,498567,1943
RELAX,498568,1944
RELAX,498569,1941
RELAX,498570,1941
RELAX,498571,1939
RELAX,498572,1936
RELAX,498573,1938
RELAX,498574,1937
RELAX,498575,1939
RELAX,498578,1936
RELAX,498583,1933
RELAX,498584,1934
RELAX,498585,1932
RELAX,498586,1931
RELAX,498587,1931
RELAX,498588,1927
RELAX,498589,1931
RELAX,498590,1921
RELAX,498591,1920
RELAX,498592,1919
RELAX,498593,1919
RELAX,498594,1920
RELAX,498595,1921
RELAX,498596,1920
RELAX,498597,1921
RELAX,498598,1922
RELAX,498599,1917
RELAX,498600,1920
RELAX,498602,1919
RELAX,498604,1916
RELAX,498605,1917
RELAX,498606,1914
RELAX,498607,1915
RELAX,498608,1913
RELAX,498609,1911
RELAX,498610,1910
RELAX,498611,1910
RELAX,498612,1910
RELAX,498613,1906
RELAX,498614,1904
RELAX,498615,1903
RELAX,498616,1890
RELAX,498617,1894
RELAX,498618,1890
RELAX,498619,1886
RELAX,498620,1885
RELAX,498621,1882
RELAX,498622,1876
RELAX,498623,1875
RELAX,498624,1872
RELAX,498626,1872
RELAX,498627,1874
RELAX,498628,1877
RELAX,498630,1872
RELAX,498631,1881
RELAX,498632,1883
RELAX,498633,1875
RELAX,498634,1872
RELAX,498635,1840
RELAX,498636,1872
RELAX,498637,1871
RELAX,498639,1872
RELAX,498640,1873
RELAX,498641,1877
RELAX,498642,1865
RELAX,498643,1904
RELAX,498644,1875
RELAX,498645,1875
RELAX,498646,1874
RELAX,498647,1872
RELAX,498648,1872
RELAX,498650,1872
RELAX,498651,1877
RELAX,498652,1872
RELAX,498654,1867
RELAX,498655,1866
RELAX,498656,1866
RELAX,498657,1854
RELAX,498658,1863
RELAX,498659,1861
